X;time;peak
[16 64  2  4];0.0044508;0.1121870011597701
[4 8 8 1];0.00388098;0.12865871629379816
[16  2  4  2];0.0319822;0.015612493973582327
[ 1  8 16  1];0.00789905;0.06321290595222272
[ 2 32  1  0];0.0404091;0.012356669778884081
[  1   1 128   5];0.0628011;0.007950846478197115
[4 2 8 3];0.030009;0.01663907177053233
[1 4 2 5];0.0382509;0.01305386029510168
[8 8 8 4];0.00428987;0.11639557953082605
[8 8 8 1];0.00355887;0.14030349654859683
[  4   8 256   1];0.00771809;0.06469500935618848
[ 8  4 16  3];0.0298669;0.01671823673571428
[128   2   1   2];0.159529;0.0031299757709376025
[16  4  8  2];0.0300231;0.01663125742384713
[  1   2 128   2];0.0698609;0.007147372919070678
[  1 128  16   4];0.00215101;0.23213369754761937
[128   8   1   1];0.019377;0.025768793144547907
[ 8  2 32  4];0.016475;0.03030785461377267
[16  2 16  3];0.045321;0.011017451176317927
[  1   1 128   4];0.061898;0.008066850379041403
[4 2 4 0];0.0281739;0.017722853590092416
[32  1  1  4];0.0601001;0.008308170947501
[16  8  4  4];0.00472593;0.10565579785606322
[  1   1 256   2];0.062979;0.00792838731580217
[ 2 64  8  4];0.00184989;0.2699197815880429
[  2 256   1   2];0.0406609;0.012280148859516261
[ 8 16  8  1];0.00200891;0.24855364588851903
[16  4  8  4];0.00941396;0.05304058066551215
[  2 128   2   2];0.0327332;0.015254295478654846
[  1   2 512   0];0.0634911;0.007864439342867029
[16  2 16  2];0.0322912;0.015463095356069293
[  2 128  32   4];0.00198889;0.2510555660503621
[16  4  4  5];0.0481541;0.01036925006929638
[2 4 8 5];0.032439;0.015392641720210386
[ 2  4 16  1];0.00838709;0.059534582884159436
[1 2 4 3];0.0393739;0.012681545510145165
