X;time;peak
[1, 64, 16, 4];0.0015620482427184468;0.31965844018551587
[1, 64, 32, 1];0.0015559280776699029;0.3209158006259966
[1, 64, 32, 4];0.0015549634757281551;0.32111487668743044
[1, 64, 64, 1];0.001569692703125;0.3181016919858498
[1, 64, 64, 4];0.0015727707343749999;0.31747914292182533
[1, 64, 128, 1];0.0015915123492063492;0.3137405154354631
[1, 64, 128, 4];0.001570012;0.31803699892861
[1, 64, 256, 1];0.0015945718253968255;0.3131385471693277
[1, 64, 256, 4];0.001628155306122449;0.30667953043808227
[1, 128, 1, 1];0.001447139864864865;0.3450405291740974
[1, 128, 1, 4];0.0014396955225225226;0.34682465629054104
[1, 128, 2, 1];0.0014357270857142856;0.34778330069150165
[1, 128, 2, 4];0.0014365355857142857;0.3475875639472084
[1, 128, 4, 1];0.0014352183603603603;0.34790657544022296
[1, 128, 4, 4];0.0014346913963963965;0.3480343619652858
[1, 128, 8, 1];0.0014429266216216216;0.34604802301086235
[1, 128, 8, 4];0.0014430458288288287;0.3460194366572216
[1, 128, 16, 1];0.0014394318198198196;0.3468881942768274
[1, 128, 16, 4];0.0014399216396396395;0.34677019291609995
[1, 128, 32, 1];0.001442824855855856;0.3460724305762785
[1, 128, 32, 4];0.0014452465855855857;0.34549253375996686
[1, 128, 64, 1];0.001481921161764706;0.3369422865702928
[1, 128, 64, 4];0.0014449905765765766;0.345553744679001
[1, 128, 128, 1];0.0014999951641791044;0.3328823430141966
[1, 128, 128, 4];0.001509988791044776;0.3306792128015858
[1, 256, 1, 1];0.001452771115942029;0.34370307840139463
[1, 256, 1, 4];0.0014475575571428572;0.34494096783788714
[1, 256, 2, 1];0.0014040620614035088;0.3556266624445216
[1, 256, 2, 4];0.001403639201754386;0.35573379835630864
[1, 256, 4, 1];0.001403997350877193;0.3556430533504477
[1, 256, 4, 4];0.001401642013888889;0.35624068044059576
[1, 256, 8, 1];0.0014021674583333333;0.3561071837706295
[1, 256, 8, 4];0.0014039667982456141;0.3556507927294673
[1, 256, 16, 1];0.0014029040416666666;0.35592021259608353
[1, 256, 16, 4];0.0014557998272727271;0.3429880230837276
[1, 256, 32, 1];0.001417454796460177;0.3522665456484863
[1, 256, 32, 4];0.0014026212300884953;0.35599197705741353
[1, 256, 64, 1];0.0014256642676056337;0.35023807224999964
[1, 256, 64, 4];0.0014270111504424779;0.3499075004474061
[2, 16, 1, 1];0.001991583843137255;0.2507159849094502
[2, 16, 1, 4];0.001991677960784314;0.25070413721165746
[2, 16, 2, 1];0.001990510843137255;0.2508511352668247
[2, 16, 2, 4];0.0019899899607843134;0.25091679586418986
[2, 16, 4, 1];0.0019924144117647057;0.25061147009052664
[2, 16, 4, 4];0.001991343980392157;0.25074618432500695
[2, 16, 8, 1];0.00197926931372549;0.2522758784260912
[2, 16, 8, 4];0.001974087019607843;0.2529381429503023
[2, 16, 16, 1];0.0019896035098039217;0.2509655327312494
[2, 16, 16, 4];0.001973643607843137;0.252994969698496
[2, 16, 32, 1];0.001976715705882353;0.2526017794445665
[2, 16, 32, 4];0.0019693723333333336;0.25354367800869787
[2, 16, 64, 1];0.001980936176470588;0.2520636003788578
[2, 16, 64, 4];0.001969234156862745;0.25356146856470935
[2, 16, 128, 1];0.0032916220967741934;0.15169478454140978
[2, 16, 128, 4];0.00201179792;0.248196849096009
[2, 16, 256, 1];0.00369864075;0.1350014609453229
[2, 16, 256, 4];0.0021221547083333336;0.23529005816642595
[2, 16, 512, 1];0.0052568238;0.09498547483404424
[2, 16, 512, 4];0.004006284400000001;0.12463466267195226
[2, 32, 1, 1];0.0010587783684210526;0.4716019137286866
[2, 32, 1, 4];0.0010581723263157895;0.47187201209502483
[2, 32, 2, 1];0.0010520284640522875;0.4746277518372238
[2, 32, 2, 4];0.00105071765625;0.47521986690885093
[2, 32, 4, 1];0.00107174512;0.4658961309400735
