X;time;peak
[4, 64, 4, 4];0.0022308733605314046;0.22382350948104196
[4, 64, 8, 1];0.0011214390979148448;0.4452510222715815
[4, 64, 8, 4];0.002224221359938383;0.22449290064174968
[4, 64, 16, 1];0.001135276470449753;0.43982405850805006
[4, 64, 16, 4];0.002233237202744931;0.22358659624162405
[4, 64, 32, 1];0.0012008226913167164;0.41581651343912596
[4, 64, 32, 4];0.002228657773230225;0.22404602032647916
[4, 64, 64, 1];0.00131594629783649;0.3794394236169255
[4, 64, 64, 4];0.002198747533839196;0.22709378729355398
[4, 128, 1, 1];0.0955015430226922;0.00522841714340951
[4, 128, 1, 4];0.0954987145960331;0.00522857199569727
[4, 128, 2, 1];0.095320257358253;0.0052383608542436715
[4, 128, 2, 4];0.09647273551672697;0.005175782588598098
[4, 128, 4, 1];0.09552181605249643;0.005227307492641155
[4, 128, 4, 4];0.09632178116589785;0.005183894013565923
[4, 128, 8, 1];0.09543079603463411;0.005232293195801164
[4, 128, 8, 4];0.09581961575895548;0.005211061438797695
[4, 128, 16, 1];0.09553684946149588;0.005226484938287043
[4, 128, 16, 4];0.09577288292348385;0.005213604201105961
[4, 128, 32, 1];0.09693931695073843;0.005150870879517799
[4, 128, 32, 4];0.09573193080723286;0.005215834471858154
[4, 256, 1, 1];0.13055900111794472;0.003824492378819796
[4, 256, 1, 4];0.1305594090372324;0.0038244804295913303
[4, 256, 2, 1];0.1303748730570078;0.003829893698485681
[4, 256, 2, 4];0.13146827928721905;0.003798040922639864
[4, 256, 4, 1];0.13040408119559288;0.0038290358720673213
[4, 256, 4, 4];0.13122624158859253;0.003805046145627863
[4, 256, 8, 1];0.13048993051052094;0.0038265167496709354
[4, 256, 8, 4];0.13165018148720264;0.0037927931364868076
[4, 256, 16, 1];0.13159263134002686;0.0037944518600869772
[4, 256, 16, 4];0.1316825281828642;0.003791861469036417
[8, 16, 1, 1];0.0012038289423799142;0.4147781193686608
[8, 16, 1, 4];0.0012085030175512657;0.41317389986634695
[8, 16, 2, 1];0.0012293140607653186;0.4061792837959148
[8, 16, 2, 4];0.0022374364198185503;0.22316696927745475
[8, 16, 4, 1];0.0012619271001312882;0.39568205224371233
[8, 16, 4, 4];0.002219592803157866;0.2249610397238214
[8, 16, 8, 1];0.0013857064041076228;0.36033744470096585
[8, 16, 8, 4];0.0021953107498120517;0.2274493052086833
[8, 16, 16, 1];0.0014417901838896796;0.34632078255299803
[8, 16, 16, 4];0.002168774721212685;0.23023225966166994
[8, 16, 32, 1];0.0012116165744373575;0.41211214446598055
[8, 16, 32, 4];0.0024003498256206512;0.20802047244625962
[8, 16, 64, 1];0.0012263780226930976;0.4071517065067796
[8, 16, 64, 4];0.0025000361201819032;0.1997258762507695
[8, 16, 128, 1];0.0014788580738240853;0.3376401790002336
[8, 16, 128, 4];0.002373654773691669;0.21035995221214307
[8, 32, 1, 1];0.0009875396062852815;0.5056221558952443
[8, 32, 1, 4];0.0009752375772222877;0.5120002719584434
[8, 32, 2, 1];0.0009611026325728744;0.5195302643435891
[8, 32, 2, 4];0.0023348739778157324;0.21385389939932387
[8, 32, 4, 1];0.0009388948528794572;0.5318187688755087
