X;time;peak
[4, 16, 1, 4];0.00172901;0.28879064017090983
[4, 16, 2, 1];0.00208712;0.2392396722574192
[4, 16, 2, 4];0.00186896;0.2671656454722973
[4, 16, 4, 1];0.00222015;0.22490458066432661
[4, 16, 4, 4];0.00167608;0.2979105441040432
[4, 16, 8, 1];0.00248218;0.20116264926874955
[4, 16, 8, 4];0.00407195;0.1226247632613133
[4, 16, 16, 1];0.00215411;0.23179963175599427
[4, 16, 16, 4];0.00339007;0.14728955589763776
[4, 16, 32, 1];0.0017302;0.2885920152363338
[4, 16, 32, 4];0.00321698;0.15521448835923904
[4, 16, 64, 1];0.00153804;0.32464819169976383
[4, 16, 64, 4];0.00315285;0.15837160180849225
[4, 16, 128, 1];0.00155115;0.32190433211611047
[4, 16, 128, 4];0.00301099;0.1658331328771948
[4, 16, 256, 1];0.00220704;0.22624053246062817
[4, 16, 256, 4];0.00160289;0.3115135191821677
[4, 32, 1, 1];0.00138688;0.3600325224690707
[4, 32, 1, 4];0.00137687;0.3626499994639325
[4, 32, 2, 1];0.00141907;0.35186559138161244
[4, 32, 2, 4];0.00139022;0.35916754525320077
[4, 32, 4, 1];0.00145984;0.34203878833427276
[4, 32, 4, 4];0.00131392;0.38002458655162014
[4, 32, 8, 1];0.00139713;0.35739115526966336
[4, 32, 8, 4];0.00306296;0.1630194010897644
[4, 32, 16, 1];0.00136495;0.36581699312202265
[4, 32, 16, 4];0.00281096;0.1776339417003105
[4, 32, 32, 1];0.00160003;0.3120703391573313
[4, 32, 32, 4];0.00281882;0.17713862707157774
[4, 32, 64, 1];0.000942945;0.5295344953967673
[4, 32, 64, 4];0.00206995;0.24122413814918464
[4, 32, 128, 1];0.00088191;0.5661823822860663
[4, 32, 128, 4];0.00292897;0.17047696110301738
[4, 64, 1, 1];0.00121593;0.4106502058193356
[4, 64, 1, 4];0.00126696;0.3941102361257694
[4, 64, 2, 1];0.00124002;0.40267246073604035
[4, 64, 2, 4];0.00121498;0.4109712956278332
[4, 64, 4, 1];0.00119019;0.41953125531377744
[4, 64, 4, 4];0.00106788;0.46758241072208934
[4, 64, 8, 1];0.00110197;0.4531175120574106
[4, 64, 8, 4];0.00268388;0.18604479513312994
[4, 64, 16, 1];0.0011189;0.4462614217194609
[4, 64, 16, 4];0.00205398;0.24309969170191764
[4, 64, 32, 1];0.00112414;0.444181245006765
[4, 64, 32, 4];0.00269198;0.18548499794274279
[4, 64, 64, 1];0.00130796;0.3817562500091018
[4, 64, 64, 4];0.00278616;0.17921508626995747
[4, 128, 1, 1];0.00140214;0.3561141574749346
[4, 128, 1, 4];0.00188899;0.26433274118015704
[4, 128, 2, 1];0.00229979;0.21711630399380152
[4, 128, 2, 4];0.00204992;0.24358116646596195
[4, 128, 4, 1];0.00223899;0.22301211919745276
[4, 128, 4, 4];0.00140595;0.3551491196428783
[4, 128, 8, 1];0.00161314;0.30953414134043217
[4, 128, 8, 4];0.00424004;0.1177634892033813
[4, 128, 16, 1];0.00229216;0.21783902727641383
[4, 128, 16, 4];0.00377893;0.13213314476899674
[4, 128, 32, 1];0.0022831;0.21870347543336022
[4, 128, 32, 4];0.00425005;0.11748612481309743
[4, 256, 1, 1];0.00344992;0.14473434304618796
[4, 256, 1, 4];0.00376081;0.13276977692622197
[4, 256, 2, 1];0.00180197;0.2770977900641547
[4, 256, 2, 4];0.00280786;0.17783005732547377
[4, 256, 4, 1];0.00274515;0.18189239377152605
[4, 256, 4, 4];0.00236988;0.21069501610288485
[4, 256, 8, 1];0.00216293;0.2308543987840128
[4, 256, 8, 4];0.00528693;0.09444458405197437
[4, 256, 16, 1];0.00306296;0.1630194010897644
[4, 256, 16, 4];0.0062232;0.08023555482097712
[8, 16, 1, 1];0.00144911;0.34457142988586426
[8, 16, 1, 4];0.00111389;0.4482685945307928
[8, 16, 2, 1];0.00149393;0.33423380262924285
[8, 16, 2, 4];0.00280309;0.17813266957604101
[8, 16, 4, 1];0.00149488;0.3340213962069897
[8, 16, 4, 4];0.00282288;0.17688385789048944
[8, 16, 8, 1];0.00142908;0.349400946596345
[8, 16, 8, 4];0.00303197;0.16468563500361308
[8, 16, 16, 1];0.00126314;0.3953021080497053
[8, 16, 16, 4];0.00311995;0.16004163680889272
[8, 16, 32, 1];0.00124407;0.40136158316003506
[8, 16, 32, 4];0.00314188;0.15892456260643462
[8, 16, 64, 1];0.00108504;0.460187555078066
[8, 16, 64, 4];0.00286198;0.17446729353870563
[8, 16, 128, 1];0.0012002;0.4160322485934884
[8, 16, 128, 4];0.00180197;0.2770977900641547
[8, 32, 1, 1];0.00104499;0.47782457704083753
[8, 32, 1, 4];0.00106311;0.4696803762187401
[8, 32, 2, 1];0.0010519;0.4746857160964966
[8, 32, 2, 4];0.00271797;0.18371133778588605
[8, 32, 4, 1];0.00098896;0.5048959561174413
[8, 32, 4, 4];0.00231981;0.21524258657472156
[8, 32, 8, 1];0.00138497;0.3605290401683104
[8, 32, 8, 4];0.00192809;0.2589723014806906
[8, 32, 16, 1];0.00153017;0.326317928571273
[8, 32, 16, 4];0.00301218;0.16576761838997164
